"Gender","State","State.Rate","Height","Weight","BMI","Age","Risk"
"Male","GA",0.137354303950987,186,99.7,28.8183605041045,41,"Low"
"Male","OH",0.127584238747809,175,80.7,26.3510204081633,44,"Low"
"Male","ID",0.2279862177267,173,97.1,32.4434494971432,75,"High"
"Male","WI",0.178147576862884,175,80.2,26.1877551020408,77,"High"
"Male","MI",0.116100660793972,189,72,20.1562106324011,36,"Low"
"Male","VT",0.109881998135448,187,74.3,21.2473905459121,41,"Low"
"Male","FL",0.110344601599586,183,109.8,32.7868852459016,31,"Low"
"Male","GA",0.137354303950987,166,68.4,24.8221802874147,64,"Low"
"Male","OK",0.176019099854024,175,110.9,36.2122448979592,65,"High"
"Male","MN",0.122278237053229,179,68,21.2228082768952,74,"High"
"Male","OH",0.127584238747809,175,67.6,22.0734693877551,76,"High"
"Male","PA",0.12856015999466,190,102.9,28.5041551246537,33,"Low"
"Male","MA",0.100433675996913,184,95.8,28.2963137996219,18,"Low"
"Male","NY",0.0908031518537939,173,68.5,22.8875004176551,35,"Low"
"Male","CA",0.144250618094429,177,90.5,28.8869737304095,41,"Low"
"Male","NY",0.0908031518537939,186,103.3,29.8589432304313,55,"Low"
"Male","MI",0.116100660793972,174,89.3,29.4953098163562,57,"Low"
"Male","NJ",0.132262016886695,178,87.3,27.5533392248453,70,"High"
"Male","NC",0.179748900356986,181,72.9,22.2520680076921,25,"Low"
"Male","OR",0.189499316321254,180,85.8,26.4814814814815,23,"Low"
"Male","MD",0.117150570277547,169,98.8,34.5926263086026,57,"Low"
"Male","UT",0.105887423735871,166,95.9,34.8018580345478,65,"High"
"Male","CA",0.144250618094429,182,89.3,26.9593044318319,68,"High"
"Male","MO",0.114386258353448,176,115.7,37.3514979338843,39,"Low"
"Male","FL",0.110344601599586,189,108,30.2343159486017,43,"Low"
"Male","IL",0.109404745365772,169,106.9,37.4286614614334,39,"Low"
"Male","NY",0.0908031518537939,189,103.7,29.0305422580555,36,"Low"
"Male","TN",0.119972760777795,162,77.9,29.6829751562262,83,"High"
"Male","SD",0.0675402040816326,175,116.1,37.9102040816326,44,"Low"
"Male","MS",0.265578721907092,179,64.1,20.0056178021909,47,"Low"
"Male","GA",0.137354303950987,174,65.6,21.6673272559123,30,"Low"
"Male","OH",0.127584238747809,165,100.3,36.8411386593205,80,"High"
"Male","IL",0.109404745365772,184,91.5,27.0262287334594,54,"Low"
"Male","CA",0.144250618094429,171,87.7,29.9921343319312,77,"High"
"Male","MS",0.265578721907092,167,66.4,23.8086700849797,24,"Low"
"Male","AZ",0.114179822725206,181,102.1,31.1651048502793,27,"Low"
"Male","PA",0.12856015999466,170,85,29.4117647058824,63,"Low"
"Male","NJ",0.132262016886695,166,82.6,29.9753229786616,55,"Low"
"Male","UT",0.105887423735871,180,83.3,25.7098765432099,58,"Low"
"Male","TX",0.100671298862312,186,74,21.3897560411608,33,"Low"
"Male","MS",0.265578721907092,185,84.9,24.8064280496713,47,"Low"
"Male","MA",0.100433675996913,170,73.5,25.4325259515571,70,"High"
"Male","IL",0.109404745365772,171,98.3,33.6171813549468,78,"High"
"Male","PA",0.12856015999466,170,65.5,22.6643598615917,75,"High"
"Male","CA",0.144250618094429,180,99.2,30.6172839506173,68,"High"
"Male","AR",0.148165824485481,176,65,20.9839876033058,72,"High"
"Male","NJ",0.132262016886695,183,61.8,18.4538206575293,23,"Low"
"Male","NC",0.179748900356986,171,99.2,33.9249683663349,24,"Low"
"Male","ID",0.2279862177267,181,106.6,32.5386892951986,41,"Low"
"Male","IL",0.109404745365772,176,112.5,36.3184400826446,47,"Low"
"Male","NV",0.223737886454613,190,78,21.606648199446,27,"Low"
"Male","FL",0.110344601599586,184,78.3,23.1273629489603,50,"Low"
"Male","CA",0.144250618094429,170,64.6,22.3529411764706,36,"Low"
"Male","NY",0.0908031518537939,176,102.1,32.9610020661157,42,"Low"
"Male","PA",0.12856015999466,184,83.2,24.5746691871456,27,"Low"
"Male","WA",0.162924697775449,183,70.3,20.9919675117203,32,"Low"
"Male","FL",0.110344601599586,163,70.3,26.4594075802627,77,"High"
"Male","NE",0.220026074907659,189,63.8,17.8606421992665,20,"Low"
"Male","NC",0.179748900356986,175,109.8,35.8530612244898,43,"Low"
"Male","MO",0.114386258353448,170,65.2,22.560553633218,80,"High"
"Male","AZ",0.114179822725206,174,115.2,38.0499405469679,50,"Low"
"Male","CA",0.144250618094429,170,70.3,24.3252595155709,67,"High"
"Male","CA",0.144250618094429,168,107.2,37.9818594104308,30,"Low"
"Male","WA",0.162924697775449,175,80.5,26.2857142857143,39,"Low"
"Male","MA",0.100433675996913,186,78.7,22.7482946005318,39,"Low"
"Male","UT",0.105887423735871,172,67.5,22.816387236344,28,"Low"
"Male","TN",0.119972760777795,189,107.3,30.0383527896755,45,"Low"
"Male","AL",0.10476258908374,168,100,35.4308390022676,42,"Low"
"Male","MS",0.265578721907092,184,68.3,20.1736767485822,29,"Low"
"Male","CA",0.144250618094429,165,81.2,29.8255280073462,64,"Low"
"Male","HI",0.0477201818345486,187,85.2,24.3644370728359,51,"Low"
"Male","AL",0.10476258908374,167,107.4,38.5098067338377,56,"High"
"Male","WV",0.205323314756053,189,92.5,25.8951317152375,20,"Low"
"Male","TX",0.100671298862312,180,88.3,27.2530864197531,31,"Low"
"Male","VA",0.141723188012751,167,69.6,24.9560758722077,79,"High"
"Male","MI",0.116100660793972,176,88.9,28.6996384297521,52,"Low"
"Male","GA",0.137354303950987,179,66.3,20.6922380699728,35,"Low"
"Male","MI",0.116100660793972,174,81,26.7538644470868,79,"High"
"Male","FL",0.110344601599586,166,75.6,27.4350413703005,59,"Low"
"Male","AR",0.148165824485481,175,90,29.3877551020408,40,"Low"
"Male","WI",0.178147576862884,173,69,23.0545624644993,70,"High"
"Male","TX",0.100671298862312,179,71.5,22.3151587029119,69,"High"
"Male","WA",0.162924697775449,170,91.2,31.5570934256055,38,"Low"
"Male","WA",0.162924697775449,163,74.6,28.0778350709473,84,"High"
"Male","MD",0.117150570277547,181,104.6,31.9282073196789,64,"Low"
"Male","FL",0.110344601599586,174,92.2,30.4531642224865,71,"High"
"Male","CA",0.144250618094429,170,80.2,27.7508650519031,39,"Low"
"Male","MI",0.116100660793972,185,79.4,23.1994156318481,37,"Low"
"Male","CA",0.144250618094429,171,72.1,24.6571594678705,22,"Low"
"Male","NC",0.179748900356986,167,101.2,36.2867080210836,75,"High"
"Male","VT",0.109881998135448,181,95.4,29.1199902322884,41,"Low"
"Male","TN",0.119972760777795,179,96.4,30.0864517337162,59,"Low"
"Male","TX",0.100671298862312,169,82.1,28.7454921046182,63,"Low"
"Male","MO",0.114386258353448,174,102,33.6900515259612,25,"Low"
"Male","MT",0.254407829220599,175,108.2,35.330612244898,62,"High"
"Male","TX",0.100671298862312,171,64.1,21.9212749221983,59,"Low"
"Male","FL",0.110344601599586,181,95.3,29.0894661335124,70,"High"
"Male","GA",0.137354303950987,172,107.1,36.2020010816658,64,"High"
"Male","WA",0.162924697775449,175,86,28.0816326530612,29,"Low"
"Male","ID",0.2279862177267,176,63.3,20.4351756198347,76,"High"
"Male","OR",0.189499316321254,182,105.5,31.8500181137544,46,"Low"
"Male","CO",0.132889062545177,163,91.3,34.363355790583,82,"High"
"Male","IN",0.127531359173892,182,67.9,20.4987320371936,54,"Low"
"Male","MT",0.254407829220599,168,85.9,30.4350907029479,80,"High"
"Male","CA",0.144250618094429,172,88,29.7458085451595,19,"Low"
"Male","TX",0.100671298862312,181,67.8,20.6953389701169,50,"Low"
"Male","HI",0.0477201818345486,184,115.4,34.085538752363,41,"Low"
"Male","CA",0.144250618094429,183,98.2,29.3230613037117,44,"Low"
"Male","CT",0.129071275484612,176,71.8,23.1792355371901,42,"Low"
"Male","NY",0.0908031518537939,173,80.1,26.7633399044405,63,"Low"
"Male","OK",0.176019099854024,174,91.1,30.0898401374026,40,"Low"
"Male","MS",0.265578721907092,181,78.6,23.9919416379231,68,"High"
"Male","WV",0.205323314756053,181,67.5,20.603766673789,71,"High"
"Male","KS",0.17190842156552,188,68.5,19.3809416025351,27,"Low"
"Male","IL",0.109404745365772,177,83.6,26.6845414791407,38,"Low"
"Male","CA",0.144250618094429,168,66.1,23.4197845804989,81,"High"
"Male","TX",0.100671298862312,180,77.5,23.9197530864198,45,"Low"
"Male","NC",0.179748900356986,181,66.7,20.3595738835811,44,"Low"
"Male","TX",0.100671298862312,171,108.5,37.1054341506788,33,"Low"
"Male","IL",0.109404745365772,183,80.5,24.0377437367494,51,"Low"
"Male","CA",0.144250618094429,168,92.5,32.7735260770975,39,"Low"
"Male","AR",0.148165824485481,168,94.7,33.5530045351474,60,"High"
"Male","NY",0.0908031518537939,182,90.1,27.2008211568651,67,"High"
"Male","NJ",0.132262016886695,176,104.7,33.8003615702479,63,"Low"
"Male","CA",0.144250618094429,189,66.9,18.7284790459394,42,"Low"
"Male","GA",0.137354303950987,186,68.8,19.8866921031333,34,"Low"
"Male","FL",0.110344601599586,163,93.7,35.2666641574768,84,"High"
"Male","PA",0.12856015999466,186,66.5,19.2218753613134,35,"Low"
"Male","AK",0.257532854739898,166,78.6,28.5237334881695,70,"High"
"Male","NE",0.220026074907659,175,98.9,32.2938775510204,22,"Low"
"Male","NC",0.179748900356986,176,104.8,33.8326446280992,69,"High"
"Male","CO",0.132889062545177,186,113.7,32.8650711064863,51,"Low"
"Male","PA",0.12856015999466,176,105.3,33.9940599173554,38,"Low"
"Male","MI",0.116100660793972,167,88.7,31.8046541647244,56,"Low"
"Male","VA",0.141723188012751,177,82.9,26.4611063232149,80,"High"
"Male","TX",0.100671298862312,177,99.7,31.8235500654346,79,"High"
"Male","NE",0.220026074907659,175,87.5,28.5714285714286,78,"High"
"Male","VT",0.109881998135448,181,107.4,32.7828820854064,64,"Low"
"Male","CA",0.144250618094429,170,68.6,23.7370242214533,54,"Low"
"Male","NJ",0.132262016886695,171,102.9,35.1903149687083,83,"High"
"Male","TX",0.100671298862312,174,64.5,21.3040031708284,59,"Low"
"Male","TX",0.100671298862312,171,68.2,23.3234157518553,62,"Low"
"Male","TX",0.100671298862312,183,102.9,30.7265072113231,56,"Low"
"Male","WI",0.178147576862884,174,103.8,34.2845818470075,74,"High"
"Male","PA",0.12856015999466,184,111.8,33.0222117202268,31,"Low"
"Male","PA",0.12856015999466,182,68.3,20.6194903997102,44,"Low"
"Male","MA",0.100433675996913,181,60.2,18.3755074631422,72,"High"
"Male","OK",0.176019099854024,185,85.6,25.0109569028488,47,"Low"
"Male","CT",0.129071275484612,171,112,38.3023836394104,53,"Low"
"Male","NJ",0.132262016886695,185,99.5,29.072315558802,43,"Low"
"Male","WA",0.162924697775449,174,65.9,21.7664156427533,34,"Low"
"Male","IA",0.125604724131446,188,110.9,31.3773200543232,34,"Low"
"Male","CA",0.144250618094429,169,74.7,26.1545464094395,84,"High"
"Male","MA",0.100433675996913,172,113.1,38.230124391563,34,"Low"
"Male","TN",0.119972760777795,171,94.6,32.3518347525734,79,"High"
"Male","CT",0.129071275484612,175,88.1,28.7673469387755,76,"High"
"Male","TN",0.119972760777795,183,95.6,28.5466869718415,60,"Low"
"Male","IN",0.127531359173892,181,106.4,32.4776410976466,39,"Low"
"Male","MD",0.117150570277547,178,102,32.1929049362454,27,"Low"
"Male","MO",0.114386258353448,163,97.1,36.5463510105762,75,"High"
"Male","ND",0.2565,173,97,32.4100370877744,84,"High"
"Male","CA",0.144250618094429,170,95.7,33.1141868512111,78,"High"
"Male","MI",0.116100660793972,187,66.2,18.931053218565,37,"Low"
"Male","TX",0.100671298862312,176,109.6,35.3822314049587,38,"Low"
"Male","VA",0.141723188012751,174,88.1,29.0989562689919,46,"Low"
"Male","MN",0.122278237053229,185,65.3,19.0796201607012,24,"Low"
"Male","PA",0.12856015999466,174,68.6,22.6582111243229,36,"Low"
"Male","AR",0.148165824485481,177,80.7,25.7588815474481,34,"Low"
"Male","OH",0.127584238747809,179,72.5,22.6272588246309,58,"Low"
"Male","NY",0.0908031518537939,188,99,28.0104119511091,31,"Low"
"Male","OR",0.189499316321254,175,69.2,22.5959183673469,40,"Low"
"Male","CA",0.144250618094429,184,57.7,17.0427693761815,19,"Low"
"Male","LA",0.139323916055719,182,78,23.5478806907378,54,"Low"
"Male","AZ",0.114179822725206,178,98.5,31.0882464335311,64,"Low"
"Male","NY",0.0908031518537939,174,109.8,36.2663495838288,27,"Low"
"Male","NV",0.223737886454613,169,112.6,39.4243899023143,56,"High"
"Male","IL",0.109404745365772,177,94.8,30.2595039739538,40,"Low"
"Male","FL",0.110344601599586,177,85,27.1314117909924,81,"High"
"Male","RI",0.190780558467291,172,85.2,28.7993510005408,40,"Low"
"Male","TX",0.100671298862312,173,63,21.0498179023689,60,"Low"
"Male","IL",0.109404745365772,189,77.3,21.6399316928417,35,"Low"
"Male","WV",0.205323314756053,167,97.3,34.8883072178995,55,"High"
"Male","CA",0.144250618094429,171,108.9,37.2422283779625,57,"High"
"Male","NY",0.0908031518537939,175,63.3,20.669387755102,69,"High"
"Male","FL",0.110344601599586,166,110.4,40.0638699375817,63,"High"
"Male","AR",0.148165824485481,167,115.2,41.3066083402058,52,"High"
"Male","TN",0.119972760777795,184,76.7,22.6547731568998,42,"Low"
"Male","FL",0.110344601599586,184,79.8,23.570415879017,25,"Low"
"Male","CA",0.144250618094429,175,83.5,27.265306122449,70,"High"
"Male","GA",0.137354303950987,185,73.4,21.4463111760409,53,"Low"
"Female","IL",0.109404745365772,173,81.2,27.1308764074977,18,"Low"
"Female","IN",0.127531359173892,163,101,38.0142271067786,80,"High"
"Female","CA",0.144250618094429,162,93.1,35.4747751867093,23,"Low"
"Female","OH",0.127584238747809,162,54,20.5761316872428,63,"Low"
"Female","NJ",0.132262016886695,155,96.5,40.1664932362123,44,"Low"
"Female","MA",0.100433675996913,174,63.7,21.0397674725855,35,"Low"
"Female","PA",0.12856015999466,171,59.1,20.2113470811532,67,"Low"
"Female","MD",0.117150570277547,161,60.9,23.4944639481501,26,"Low"
"Female","TX",0.100671298862312,163,66.3,24.9538936354398,72,"High"
"Female","NJ",0.132262016886695,164,83.3,30.9711481261154,29,"Low"
"Female","IN",0.127531359173892,172,85.5,28.9007571660357,25,"Low"
"Female","MN",0.122278237053229,170,69.1,23.9100346020761,78,"High"
"Male","NM",0.205207447350892,171,86.7,29.6501487637222,73,"High"
"Female","LA",0.139323916055719,155,72.5,30.1768990634755,84,"High"
"Male","FL",0.110344601599586,163,83.3,31.3523279009372,75,"High"
"Female","MD",0.117150570277547,170,80.2,27.7508650519031,70,"High"
"Female","TX",0.100671298862312,152,65.2,28.2202216066482,73,"High"
"Female","CA",0.144250618094429,173,89.4,29.8706939757426,59,"Low"
"Female","MI",0.116100660793972,158,94.3,37.7743951289857,21,"Low"
"Female","TX",0.100671298862312,163,85.8,32.2932741164515,20,"Low"
"Female","TX",0.100671298862312,172,55.2,18.6587344510546,52,"Low"
"Female","CA",0.144250618094429,162,67.5,25.7201646090535,28,"Low"
"Female","KS",0.17190842156552,170,68.5,23.7024221453287,50,"Low"
"Female","TX",0.100671298862312,155,103,42.8720083246618,39,"Low"
"Female","TX",0.100671298862312,172,97.3,32.8893996755003,51,"Low"
"Female","NY",0.0908031518537939,171,66.6,22.7762388427208,24,"Low"
"Female","TN",0.119972760777795,164,103.9,38.6302795954789,60,"High"
"Female","TX",0.100671298862312,165,52.8,19.3939393939394,70,"High"
"Female","MD",0.117150570277547,161,92.5,35.685351645384,74,"High"
"Female","FL",0.110344601599586,168,91.5,32.4192176870748,50,"Low"
"Female","TX",0.100671298862312,173,87.6,29.2692706071035,32,"Low"
"Female","AK",0.257532854739898,163,75.1,28.2660243140502,32,"Low"
"Female","MN",0.122278237053229,159,88.1,34.8483050512242,40,"Low"
"Female","MD",0.117150570277547,168,81.3,28.8052721088435,21,"Low"
"Female","WI",0.178147576862884,158,59.9,23.9945521551033,18,"Low"
"Female","IN",0.127531359173892,173,76.4,25.5270807577934,43,"Low"
"Female","PA",0.12856015999466,166,65.6,23.8060676440703,44,"Low"
"Male","MS",0.265578721907092,179,102.8,32.0838925127181,49,"Low"
"Female","WA",0.162924697775449,157,95.9,38.9062436610004,25,"Low"
"Female","AZ",0.114179822725206,163,100.6,37.8636757122963,70,"High"
"Female","WI",0.178147576862884,158,91,36.4524915878865,44,"Low"
"Female","AZ",0.114179822725206,159,61.8,24.4452355523911,35,"Low"
"Female","TX",0.100671298862312,165,60.4,22.1854912764004,31,"Low"
"Female","MO",0.114386258353448,161,98.9,38.1543921916593,32,"Low"
"Female","NY",0.0908031518537939,170,52.6,18.2006920415225,76,"High"
"Female","KY",0.318099534961676,162,77.7,29.6067672610882,35,"Low"
"Female","FL",0.110344601599586,163,83.2,31.3146900523166,49,"Low"
"Female","IA",0.125604724131446,157,69,27.9930220292912,55,"Low"
"Female","CA",0.144250618094429,155,92.6,38.5431841831426,65,"High"
"Female","RI",0.190780558467291,170,76.2,26.3667820069204,69,"Low"
"Female","OK",0.176019099854024,154,64.7,27.2811603980435,42,"Low"
"Female","TX",0.100671298862312,167,65.6,23.5218186381728,65,"Low"
"Female","VA",0.141723188012751,170,89.6,31.0034602076125,42,"Low"
"Female","GA",0.137354303950987,163,97.1,36.5463510105762,34,"Low"
"Female","SC",0.187358758543012,171,56.9,19.4589788310933,66,"Low"
"Female","NJ",0.132262016886695,154,65.2,27.4919885309496,77,"High"
"Female","FL",0.110344601599586,159,84.3,33.3451999525335,51,"Low"
"Female","KY",0.318099534961676,167,88.5,31.7329413030227,54,"Low"
"Female","OR",0.189499316321254,172,104.2,35.2217414818821,57,"Low"
"Female","ID",0.2279862177267,153,87,37.1651928745354,62,"High"
"Female","WI",0.178147576862884,157,94.9,38.5005476895614,41,"Low"
"Female","WA",0.162924697775449,161,93.1,35.9168241965973,70,"High"
"Female","MI",0.116100660793972,174,60.5,19.9828246796142,34,"Low"
"Female","ID",0.2279862177267,164,69.7,25.9146341463415,84,"High"
"Female","TX",0.100671298862312,162,81.1,30.9023014784332,75,"High"
"Female","MI",0.116100660793972,166,83,30.1204819277108,33,"Low"
"Male","PA",0.12856015999466,184,69.8,20.6167296786389,33,"Low"
"Female","AK",0.257532854739898,170,95.5,33.0449826989619,78,"High"
"Female","KY",0.318099534961676,170,71.6,24.7750865051903,27,"Low"
"Female","WA",0.162924697775449,170,93.8,32.4567474048443,25,"Low"
"Female","CA",0.144250618094429,157,77.7,31.5225769808106,50,"Low"
"Female","CA",0.144250618094429,168,91.6,32.4546485260771,63,"Low"
"Female","AL",0.10476258908374,157,54.7,22.1915696377135,42,"Low"
"Female","TX",0.100671298862312,152,77.5,33.5439750692521,74,"High"
"Female","OH",0.127584238747809,160,87.1,34.0234375,50,"Low"
"Female","CA",0.144250618094429,166,87.8,31.8623893163013,44,"Low"
"Female","TX",0.100671298862312,173,85.3,28.5007851916202,27,"Low"
"Female","KY",0.318099534961676,172,59.8,20.2136289886425,21,"Low"
"Female","OH",0.127584238747809,167,48.7,17.4620818243752,83,"High"
"Female","MA",0.100433675996913,161,95.1,36.6883993673084,59,"Low"
"Female","AZ",0.114179822725206,157,60.1,24.3823278834841,41,"Low"
"Female","MS",0.265578721907092,168,80.1,28.3801020408163,67,"High"
"Female","NE",0.220026074907659,169,62.7,21.9530128496901,61,"Low"
"Female","NY",0.0908031518537939,159,84.8,33.5429769392033,47,"Low"
"Female","CO",0.132889062545177,159,88.6,35.0460820378941,33,"Low"
"Female","GA",0.137354303950987,170,98.8,34.1868512110727,28,"Low"
"Female","IA",0.125604724131446,171,69.2,23.6654013200643,51,"Low"
"Female","CA",0.144250618094429,166,102,37.0155320075483,60,"Low"
"Female","LA",0.139323916055719,173,73.9,24.6917705235725,31,"Low"
"Female","WI",0.178147576862884,172,69.9,23.6276365603029,58,"Low"
"Female","MS",0.265578721907092,151,95,41.6648392614359,80,"High"
"Female","NJ",0.132262016886695,154,98.2,41.4066453027492,31,"Low"
"Female","GA",0.137354303950987,159,92.3,36.5096317392508,47,"Low"
"Female","MN",0.122278237053229,170,50.4,17.439446366782,38,"Low"
"Female","MN",0.122278237053229,166,95.8,34.7655682972855,48,"Low"
"Female","NY",0.0908031518537939,160,54.6,21.328125,21,"Low"
"Female","PA",0.12856015999466,161,50.2,19.3665367848463,45,"Low"
"Female","IL",0.109404745365772,158,76.2,30.523954494472,23,"Low"
"Female","CA",0.144250618094429,171,87.6,29.9579357751103,59,"Low"
"Female","GA",0.137354303950987,159,80.9,32.0003164431787,68,"Low"
"Female","CO",0.132889062545177,169,62.4,21.8479745106964,25,"Low"
"Female","TX",0.100671298862312,161,61.8,23.8416727749701,50,"Low"
"Female","AZ",0.114179822725206,162,65.4,24.9199817101052,70,"High"
"Female","MA",0.100433675996913,158,56.1,22.4723601986861,48,"Low"
"Female","CA",0.144250618094429,160,104.8,40.9375,60,"High"
"Female","MT",0.254407829220599,159,84.4,33.3847553498675,19,"Low"
"Female","TN",0.119972760777795,162,59.2,22.5575369608291,51,"Low"
"Female","KS",0.17190842156552,154,86,36.2624388598415,38,"Low"
"Female","TX",0.100671298862312,165,82.3,30.2295684113866,25,"Low"
"Female","NY",0.0908031518537939,157,59.1,23.9766319120451,78,"High"
"Female","IL",0.109404745365772,159,75.4,29.8247695898105,55,"Low"
"Female","MI",0.116100660793972,154,81.4,34.3228200371058,55,"Low"
"Female","OK",0.176019099854024,154,87.1,36.7262607522348,53,"Low"
"Female","WA",0.162924697775449,169,81.9,28.675466545289,23,"Low"
"Female","WV",0.205323314756053,169,81.6,28.5704282062953,83,"High"
"Female","PA",0.12856015999466,160,69,26.953125,72,"High"
"Female","FL",0.110344601599586,156,59.4,24.4082840236686,45,"Low"
"Female","VA",0.141723188012751,157,70.9,28.7638443750254,71,"High"
"Female","MA",0.100433675996913,164,84.7,31.4916716240333,71,"High"
"Female","MD",0.117150570277547,171,55.1,18.8434048083171,20,"Low"
"Female","IA",0.125604724131446,162,87.2,33.2266422801402,69,"High"
"Female","NJ",0.132262016886695,166,99.7,36.1808680505153,53,"Low"
"Female","NY",0.0908031518537939,168,94.1,33.3404195011338,44,"Low"
"Female","CO",0.132889062545177,171,81,27.7008310249307,35,"Low"
"Female","MI",0.116100660793972,161,81.1,31.2873731723313,46,"Low"
"Female","HI",0.0477201818345486,161,56.9,21.9513136067281,73,"High"
"Female","AR",0.148165824485481,154,80.8,34.0698262776185,30,"Low"
"Female","MA",0.100433675996913,155,80.1,33.3402705515088,63,"Low"
"Female","CA",0.144250618094429,164,98.8,36.7340868530636,40,"Low"
"Female","CA",0.144250618094429,170,74,25.6055363321799,62,"Low"
"Female","CA",0.144250618094429,156,51.1,20.9976988823143,28,"Low"
"Female","MS",0.265578721907092,153,91.7,39.1729676620103,81,"High"
"Female","WA",0.162924697775449,167,93.2,33.4181935530137,68,"High"
"Female","WI",0.178147576862884,158,103.1,41.2994712385835,59,"High"
"Female","MO",0.114386258353448,172,55.3,18.6925365062196,34,"Low"
"Female","PA",0.12856015999466,171,93.8,32.0782462980062,44,"Low"
"Female","FL",0.110344601599586,159,55.1,21.7950239310154,54,"Low"
"Female","LA",0.139323916055719,165,106.5,39.1184573002755,76,"High"
"Female","FL",0.110344601599586,169,66.7,23.3535240362732,79,"High"
"Female","TX",0.100671298862312,170,83.7,28.961937716263,69,"Low"
"Female","AZ",0.114179822725206,159,60.7,24.0101261817175,30,"Low"
"Female","MT",0.254407829220599,152,81.6,35.3185595567867,78,"High"
"Female","IA",0.125604724131446,155,63.3,26.3475546305931,35,"Low"
"Male","NV",0.223737886454613,180,70.6,21.7901234567901,75,"High"
"Female","NY",0.0908031518537939,159,52.2,20.6479174083304,28,"Low"
"Female","DE",0.0654670269028109,166,55.7,20.2133836551023,37,"Low"
"Female","OH",0.127584238747809,161,70.8,27.3137610431696,18,"Low"
"Female","PA",0.12856015999466,158,86.2,34.5297228008332,66,"High"
"Female","TX",0.100671298862312,165,63.8,23.4343434343434,43,"Low"
"Female","IL",0.109404745365772,165,62.2,22.8466483011938,28,"Low"
"Female","MS",0.265578721907092,165,105.6,38.7878787878788,80,"High"
"Female","UT",0.105887423735871,158,79.9,32.0060887678257,74,"High"
"Female","AL",0.10476258908374,160,95.5,37.3046875,25,"Low"
"Female","TX",0.100671298862312,159,87.7,34.6900834618884,19,"Low"
"Female","MO",0.114386258353448,170,74.6,25.8131487889273,56,"Low"
"Female","CA",0.144250618094429,159,66.7,26.3834500217555,35,"Low"
"Female","FL",0.110344601599586,154,99.9,42.1234609546298,62,"High"
"Female","OH",0.127584238747809,158,52.8,21.1504566575869,18,"Low"
"Female","TX",0.100671298862312,168,81.1,28.734410430839,36,"Low"
"Female","TX",0.100671298862312,168,65.1,23.0654761904762,65,"Low"
"Female","NY",0.0908031518537939,170,90.3,31.2456747404844,49,"Low"
"Female","CT",0.129071275484612,161,83.9,32.3675784113267,75,"High"
"Female","NH",0.123373760974932,168,96.1,34.0490362811791,50,"Low"
"Female","IA",0.125604724131446,152,73.6,31.8559556786704,64,"Low"
"Female","GA",0.137354303950987,166,91.8,33.3139788067934,43,"Low"
"Female","VA",0.141723188012751,162,85.7,32.6550830666057,27,"Low"
"Female","OH",0.127584238747809,152,95.4,41.2915512465374,66,"High"
"Female","CA",0.144250618094429,153,66.6,28.4505959246444,51,"Low"
"Female","TN",0.119972760777795,166,99.8,36.2171577877776,80,"High"
"Female","IN",0.127531359173892,166,63.7,23.1165626360865,24,"Low"
"Female","TX",0.100671298862312,157,100.2,40.6507363381882,45,"Low"
"Female","OH",0.127584238747809,165,57.4,21.0835629017447,28,"Low"
"Female","TX",0.100671298862312,155,77.3,32.1748178980229,51,"Low"
"Female","CA",0.144250618094429,157,97.2,39.4336484238711,28,"Low"
"Female","IA",0.125604724131446,168,70.9,25.1204648526077,77,"High"
"Female","NJ",0.132262016886695,169,52.9,18.5217604425615,82,"High"
"Female","CA",0.144250618094429,158,59.5,23.8343214228489,62,"Low"
"Female","TX",0.100671298862312,169,59.8,20.9376422394174,37,"Low"
"Female","OH",0.127584238747809,163,68.9,25.9324776995747,52,"Low"
"Female","IL",0.109404745365772,169,73.4,25.6993802737999,78,"High"
"Female","OK",0.176019099854024,160,53.8,21.015625,80,"High"
"Female","PA",0.12856015999466,157,50.8,20.6093553491014,37,"Low"
"Female","AK",0.257532854739898,164,53.9,20.0401546698394,44,"Low"
"Female","OH",0.127584238747809,155,102.6,42.7055150884495,57,"Low"
"Female","TN",0.119972760777795,158,59.6,23.8743791059125,36,"Low"
"Female","OH",0.127584238747809,159,64.4,25.4736758830742,82,"High"
"Female","IL",0.109404745365772,169,66.8,23.3885368159378,47,"Low"
"Female","GA",0.137354303950987,168,81.9,29.0178571428571,71,"High"
"Female","AL",0.10476258908374,163,52.6,19.7975083744213,20,"Low"
"Female","FL",0.110344601599586,169,94.5,33.0870767830258,64,"Low"
"Female","MI",0.116100660793972,173,60.9,20.3481573056233,24,"Low"
"Female","PA",0.12856015999466,157,69.4,28.1553004178669,21,"Low"
"Female","CA",0.144250618094429,153,56.6,24.1787346746978,19,"Low"
"Female","KY",0.318099534961676,160,97.9,38.2421875,61,"High"
"Female","CA",0.144250618094429,159,44.2,17.4834856216131,18,"Low"
"Female","MS",0.265578721907092,170,60.8,21.038062283737,55,"Low"
"Female","VT",0.109881998135448,158,91.7,36.7328953693318,61,"Low"
"Female","WA",0.162924697775449,175,90.2,29.4530612244898,39,"Low"
"Female","MI",0.116100660793972,174,79.5,26.2584225128815,42,"Low"
"Female","UT",0.105887423735871,174,86,28.4053375611045,20,"Low"
"Female","KS",0.17190842156552,171,62.8,21.4766936835266,59,"Low"
"Female","FL",0.110344601599586,165,59.6,21.8916437098255,53,"Low"
"Female","CA",0.144250618094429,165,76.2,27.9889807162534,70,"High"
